id	name	source	features	aliases
ftr30133	farnesol dehydrogenase (EC 1.1.1.216)	KEGG	null	KEGG:NADP+-farnesol dehydrogenase (EC 1.1.1.216);KEGG:farnesol (nicotinamide adenine dinucleotide phosphate) dehydrogenase (EC 1.1.1.216)
ftr30134	benzyl-2-methyl-hydroxybutyrate dehydrogenase (EC 1.1.1.217)	KEGG	null	KEGG:benzyl 2-methyl-3-hydroxybutyrate dehydrogenase (EC 1.1.1.217)
ftr30135	morphine 6-dehydrogenase (EC 1.1.1.218)	KEGG	null	KEGG:naloxone reductase (EC 1.1.1.218);KEGG:reductase, naloxone (EC 1.1.1.218)
ftr30136	dihydrokaempferol 4-reductase (EC 1.1.1.219)	KEGG	null	KEGG:dihydroflavanol 4-reductase (EC 1.1.1.219);KEGG:dihydromyricetin reductase (EC 1.1.1.219);KEGG:NADPH-dihydromyricetin reductase (EC 1.1.1.219);KEGG:dihydroquercetin reductase (EC 1.1.1.219)
ftr30138	6-pyruvoyltetrahydropterin 2'-reductase (EC 1.1.1.220)	KEGG	null	KEGG:6-pyruvoyltetrahydropterin reductase (EC 1.1.1.220);KEGG:6PPH4(2'-oxo) reductase (EC 1.1.1.220);KEGG:6-pyruvoyl tetrahydropterin (2'-oxo)reductase (EC 1.1.1.220);KEGG:6-pyruvoyl-tetrahydropterin 2'-reductase (EC 1.1.1.220);KEGG:pyruvoyl-tetrahydropterin reductase (EC 1.1.1.220)
ftr30139	vomifoliol dehydrogenase (EC 1.1.1.221)	KEGG	null	KEGG:vomifoliol 4'-dehydrogenase (EC 1.1.1.221);KEGG:vomifoliol:NAD+ 4'-oxidoreductase (EC 1.1.1.221)
ftr30140	(R)-4-hydroxyphenyllactate dehydrogenase (EC 1.1.1.222)	KEGG	null	KEGG:(R)-aromatic lactate dehydrogenase (EC 1.1.1.222);KEGG:D-hydrogenase, D-aryllactate (EC 1.1.1.222)
ftr30141	isopiperitenol dehydrogenase (EC 1.1.1.223)	KEGG	null	null
ftr30142	mannose-6-phosphate 6-reductase (EC 1.1.1.224)	KEGG	null	KEGG:NADPH-dependent mannose 6-phosphate reductase (EC 1.1.1.224);KEGG:mannose-6-phosphate reductase (EC 1.1.1.224);KEGG:6-phosphomannose reductase (EC 1.1.1.224);KEGG:NADP+-dependent mannose-6-P:mannitol-1-P oxidoreductase (EC 1.1.1.224);KEGG:NADPH-dependent M6P reductase (EC 1.1.1.224);KEGG:NADPH-mannose-6-P reductase (EC 1.1.1.224)
ftr30143	chlordecone reductase (EC 1.1.1.225)	KEGG	null	KEGG:CDR (EC 1.1.1.225)
ftr30144	4-hydroxycyclohexanecarboxylate dehydrogenase (EC 1.1.1.226)	KEGG	null	KEGG:trans-4-hydroxycyclohexanecarboxylate dehydrogenase (EC 1.1.1.226)
ftr30145	(-)-borneol dehydrogenase (EC 1.1.1.227)	KEGG	null	null
ftr30146	(+)-sabinol dehydrogenase (EC 1.1.1.228)	KEGG	null	KEGG:(+)-cis-sabinol dehydrogenase (EC 1.1.1.228)
ftr30147	diethyl 2-methyl-3-oxosuccinate reductase (EC 1.1.1.229)	KEGG	null	null
ftr30149	3alpha-hydroxyglycyrrhetinate dehydrogenase (EC 1.1.1.230)	KEGG	null	null
ftr30150	15-hydroxyprostaglandin-I dehydrogenase (NADP+) (EC 1.1.1.231)	KEGG	null	KEGG:prostacyclin dehydrogenase (EC 1.1.1.231);KEGG:PG I2 dehydrogenase (EC 1.1.1.231);KEGG:prostacyclin dehydrogenase (EC 1.1.1.231);KEGG:NADP+-linked 15-hydroxyprostaglandin (prostacyclin) dehydrogenase (EC 1.1.1.231);KEGG:NADP+-dependent PGI2-specific 15-hydroxyprostaglandin dehydrogenase (EC 1.1.1.231);KEGG:15-hydroxyprostaglandin-I dehydrogenase (NADP+) (EC 1.1.1.231)
ftr30151	15-hydroxyicosatetraenoate dehydrogenase (EC 1.1.1.232)	KEGG	null	KEGG:15-hydroxyeicosatetraenoate dehydrogenase (EC 1.1.1.232)
ftr30152	N-acylmannosamine 1-dehydrogenase (EC 1.1.1.233)	KEGG	null	KEGG:N-acylmannosamine dehydrogenase (EC 1.1.1.233);KEGG:N-acetyl-D-mannosamine dehydrogenase (EC 1.1.1.233);KEGG:N-acyl-D-mannosamine dehydrogenase (EC 1.1.1.233);KEGG:N-acylmannosamine dehydrogenase (EC 1.1.1.233)
ftr30153	flavanone 4-reductase (EC 1.1.1.234)	KEGG	null	null
ftr30154	8-oxocoformycin reductase (EC 1.1.1.235)	KEGG	null	KEGG:8-ketodeoxycoformycin reductase (EC 1.1.1.235)
ftr30155	tropinone reductase II (EC 1.1.1.236)	KEGG	null	KEGG:tropinone (psi-tropine-forming) reductase (EC 1.1.1.236);KEGG:pseudotropine forming tropinone reductase (EC 1.1.1.236);KEGG:tropinone reductase (ambiguous) (EC 1.1.1.236);KEGG:TR-II (EC 1.1.1.236)
ftr30156	hydroxyphenylpyruvate reductase (EC 1.1.1.237)	KEGG	null	KEGG:HPRP (EC 1.1.1.237)
ftr30157	12beta-hydroxysteroid dehydrogenase (EC 1.1.1.238)	KEGG	null	KEGG:12beta-hydroxy steroid (nicotinamide adenine dinucleotide phosphate) dehydrogenase (EC 1.1.1.238)
ftr30158	3alpha(17beta)-hydroxysteroid dehydrogenase (NAD+) (EC 1.1.1.239)	KEGG	null	KEGG:3alpha,17beta-hydroxy steroid dehydrogenase (EC 1.1.1.239);KEGG:3alpha(17beta)-HSD (EC 1.1.1.239);KEGG:3alpha(17beta)-hydroxysteroid dehydrogenase (NAD+) (EC 1.1.1.239)
ftr30159	quinate dehydrogenase (EC 1.1.1.24)	KEGG	null	KEGG:quinic dehydrogenase (EC 1.1.1.24);KEGG:quinate:NAD oxidoreductase (EC 1.1.1.24);KEGG:quinate 5-dehydrogenase (EC 1.1.1.24);KEGG:quinate:NAD+ 5-oxidoreductase (EC 1.1.1.24)
ftr30160	N-acetylhexosamine 1-dehydrogenase (EC 1.1.1.240)	KEGG	null	KEGG:N-acetylhexosamine dehydrogenase (EC 1.1.1.240);KEGG:N-acetyl-D-hexosamine dehydrogenase (EC 1.1.1.240)
ftr30161	6-endo-hydroxycineole dehydrogenase (EC 1.1.1.241)	KEGG	null	null
ftr30163	carveol dehydrogenase (EC 1.1.1.243)	KEGG	null	KEGG:(-)-trans-carveol dehydrogenase (EC 1.1.1.243)
ftr30164	methanol dehydrogenase (EC 1.1.1.244)	KEGG	null	null
ftr30165	cyclohexanol dehydrogenase (EC 1.1.1.245)	KEGG	null	null
ftr30166	pterocarpin synthase (EC 1.1.1.246)	KEGG	null	KEGG:pterocarpan synthase (EC 1.1.1.246)
ftr30167	codeinone reductase (NADPH) (EC 1.1.1.247)	KEGG	null	null
ftr30168	salutaridine reductase (NADPH) (EC 1.1.1.248)	KEGG	null	null
ftr30171	D-arabinitol 2-dehydrogenase (EC 1.1.1.250)	KEGG	null	KEGG:D-arabinitol 2-dehydrogenase (ribulose-forming) (EC 1.1.1.250)
ftr30173	tetrahydroxynaphthalene reductase (EC 1.1.1.252)	KEGG	null	null
ftr30175	(S)-carnitine 3-dehydrogenase (EC 1.1.1.254)	KEGG	null	null
ftr30176	mannitol dehydrogenase (EC 1.1.1.255)	KEGG	null	KEGG:MTD (EC 1.1.1.255);KEGG:NAD+-dependent mannitol dehydrogenase (EC 1.1.1.255)
ftr30177	fluoren-9-ol dehydrogenase (EC 1.1.1.256)	KEGG	null	null
ftr30178	4-(hydroxymethyl)benzenesulfonate dehydrogenase (EC 1.1.1.257)	KEGG	null	null
ftr30179	6-hydroxyhexanoate dehydrogenase (EC 1.1.1.258)	KEGG	null	null
ftr30180	3-hydroxypimeloyl-CoA dehydrogenase (EC 1.1.1.259)	KEGG	null	null
ftr30182	sulcatone reductase (EC 1.1.1.260)	KEGG	null	null
ftr30183	sn-glycerol-1-phosphate dehydrogenase (EC 1.1.1.261)	KEGG	null	KEGG:glycerol-1-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.261);KEGG:sn-glycerol-1-phosphate:NAD+ oxidoreductase (EC 1.1.1.261);KEGG:G-1-P dehydrogenase (EC 1.1.1.261);KEGG:Gro1PDH (EC 1.1.1.261);KEGG:AraM (EC 1.1.1.261)
ftr30185	1,5-anhydro-D-fructose reductase (EC 1.1.1.263)	KEGG	null	null
ftr30187	3-methylbutanal reductase (EC 1.1.1.265)	KEGG	null	null
ftr30188	dTDP-4-dehydro-6-deoxyglucose reductase (EC 1.1.1.266)	KEGG	null	KEGG:dTDP-4-keto-6-deoxyglucose reductase (EC 1.1.1.266)
ftr30190	2-(R)-hydroxypropyl-CoM dehydrogenase (EC 1.1.1.268)	KEGG	null	KEGG:2-(2-(R)-hydroxypropylthio)ethanesulfonate dehydrogenase (EC 1.1.1.268)
ftr30191	2-(S)-hydroxypropyl-CoM dehydrogenase (EC 1.1.1.269)	KEGG	null	KEGG:2-(2-(S)-hydroxypropylthio)ethanesulfonate dehydrogenase (EC 1.1.1.269)
ftr30193	3-keto-steroid reductase (EC 1.1.1.270)	KEGG	null	KEGG:3-KSR (EC 1.1.1.270)
ftr30195	(R)-2-hydroxyacid dehydrogenase (EC 1.1.1.272)	KEGG	null	KEGG:(R)-sulfolactate:NAD(P)+ oxidoreductase (EC 1.1.1.272);KEGG:L-sulfolactate dehydrogenase (EC 1.1.1.272);KEGG:ComC (EC 1.1.1.272);KEGG:(R)-sulfolactate dehydrogenase (EC 1.1.1.272)
ftr30196	vellosimine dehydrogenase (EC 1.1.1.273)	KEGG	null	null
ftr30197	2,5-didehydrogluconate reductase (EC 1.1.1.274)	KEGG	null	KEGG:2,5-diketo-D-gluconate reductase (EC 1.1.1.274);KEGG:YqhE reductase (EC 1.1.1.274)
ftr30198	(+)-trans-carveol dehydrogenase (EC 1.1.1.275)	KEGG	null	KEGG:carveol dehydrogenase (EC 1.1.1.275)
ftr30199	serine 3-dehydrogenase (EC 1.1.1.276)	KEGG	null	null
ftr30200	3beta-hydroxy-5beta-steroid dehydrogenase (EC 1.1.1.277)	KEGG	null	KEGG:3beta-hydroxysteroid 5beta-oxidoreductase (EC 1.1.1.277);KEGG:3beta-hydroxysteroid 5beta-progesterone oxidoreductase (EC 1.1.1.277)
ftr30201	3beta-hydroxy-5alpha-steroid dehydrogenase (EC 1.1.1.278)	KEGG	null	null
ftr30202	(R)-3-hydroxyacid-ester dehydrogenase (EC 1.1.1.279)	KEGG	null	KEGG:3-oxo ester (R)-reductase (EC 1.1.1.279)
ftr30204	(S)-3-hydroxyacid-ester dehydrogenase (EC 1.1.1.280)	KEGG	null	KEGG:3-oxo ester (S)-reductase (EC 1.1.1.280)
ftr30205	GDP-4-dehydro-6-deoxy-D-mannose reductase (EC 1.1.1.281)	KEGG	null	KEGG:GDP-4-keto-6-deoxy-D-mannose reductase [ambiguous] (EC 1.1.1.281);KEGG:GDP-6-deoxy-D-lyxo-4-hexulose reductase (EC 1.1.1.281);KEGG:Rmd (EC 1.1.1.281)
ftr30207	methylglyoxal reductase (NADPH-dependent) (EC 1.1.1.283)	KEGG	null	KEGG:lactaldehyde dehydrogenase (NADP+) (EC 1.1.1.283);KEGG:Gre2 (EC 1.1.1.283)
ftr30208	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	KEGG	null	KEGG:NAD-linked formaldehyde dehydrogenase (incorrect) (EC 1.1.1.284);KEGG:formaldehyde dehydrogenase (incorrect) (EC 1.1.1.284);KEGG:formic dehydrogenase (incorrect) (EC 1.1.1.284);KEGG:class III alcohol dehydrogenase (EC 1.1.1.284);KEGG:ADH3 (EC 1.1.1.284);KEGG:&chi (EC 1.1.1.284);KEGG:-ADH (EC 1.1.1.284);KEGG:FDH (incorrect) (EC 1.1.1.284);KEGG:formaldehyde dehydrogenase (glutathione) (incorrect) (EC 1.1.1.284);KEGG:GS-FDH (incorrect) (EC 1.1.1.284);KEGG:glutathione-dependent formaldehyde dehydrogenase (incorrect) (EC 1.1.1.284);KEGG:NAD-dependent formaldehyde dehydrogenase (EC 1.1.1.284);KEGG:GD-FALDH (EC 1.1.1.284);KEGG:NAD- and glutathione-dependent formaldehyde dehydrogenase (EC 1.1.1.284)
ftr30209	3''-deamino-3''-oxonicotianamine reductase (EC 1.1.1.285)	KEGG	null	null
ftr30210	isocitrate---homoisocitrate dehydrogenase (EC 1.1.1.286)	KEGG	null	KEGG:homoisocitrate---isocitrate dehydrogenase (EC 1.1.1.286);KEGG:PH1722 (EC 1.1.1.286)
ftr30211	D-arabinitol dehydrogenase (NADP+) (EC 1.1.1.287)	KEGG	null	KEGG:NADP+-dependent D-arabitol dehydrogenase (EC 1.1.1.287);KEGG:ARD1p (EC 1.1.1.287);KEGG:D-arabitol dehydrogenase 1 (EC 1.1.1.287)
ftr30212	xanthoxin dehydrogenase (EC 1.1.1.288)	KEGG	null	KEGG:xanthoxin oxidase (EC 1.1.1.288);KEGG:ABA2 (EC 1.1.1.288)
ftr30213	sorbose reductase (EC 1.1.1.289)	KEGG	null	KEGG:Sou1p (EC 1.1.1.289)
ftr30214	glycerate dehydrogenase (EC 1.1.1.29)	KEGG	null	KEGG:D-glycerate dehydrogenase (EC 1.1.1.29);KEGG:hydroxypyruvate reductase (EC 1.1.1.29)
ftr30216	2-hydroxymethylglutarate dehydrogenase (EC 1.1.1.291)	KEGG	null	KEGG:HgD (EC 1.1.1.291)
ftr30217	1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming) (EC 1.1.1.292)	KEGG	null	KEGG:1,5-anhydro-D-fructose reductase (ambiguous) (EC 1.1.1.292);KEGG:AFR (EC 1.1.1.292)
ftr30219	chlorophyll(ide) b reductase (EC 1.1.1.294)	KEGG	null	KEGG:chlorophyll b reductase (EC 1.1.1.294);KEGG:Chl b reductase (EC 1.1.1.294)
ftr30220	momilactone-A synthase (EC 1.1.1.295)	KEGG	null	KEGG:momilactone A synthase (EC 1.1.1.295);KEGG:OsMAS (EC 1.1.1.295)
ftr30221	dihydrocarveol dehydrogenase (EC 1.1.1.296)	KEGG	null	KEGG:carveol dehydrogenase (ambiguous) (EC 1.1.1.296)
ftr30222	limonene-1,2-diol dehydrogenase (EC 1.1.1.297)	KEGG	null	KEGG:NAD+-dependent limonene-1,2-diol dehydrogenase (EC 1.1.1.297)
ftr30223	3-hydroxypropionate dehydrogenase (NADP+) (EC 1.1.1.298)	KEGG	null	null
ftr30224	malate dehydrogenase [NAD(P)+] (EC 1.1.1.299)	KEGG	null	KEGG:MdH II, NAD(P)+-dependent malate dehyrogenase (EC 1.1.1.299)
ftr30227	NADP-retinol dehydrogenase (EC 1.1.1.300)	KEGG	null	KEGG:all-trans retinal reductase (ambiguous) (EC 1.1.1.300);KEGG:all-trans-retinol dehydrogenase (EC 1.1.1.300);KEGG:NADP(H)-dependent retinol dehydrogenase/reductase (EC 1.1.1.300);KEGG:RDH11 (EC 1.1.1.300);KEGG:RDH12 (EC 1.1.1.300);KEGG:RDH13 (EC 1.1.1.300);KEGG:RDH14 (EC 1.1.1.300);KEGG:retinol dehydrogenase 12 (EC 1.1.1.300);KEGG:retinol dehydrogenase 14 (EC 1.1.1.300);KEGG:retinol dehydrogenase [NADP+] (EC 1.1.1.300);KEGG:RalR1 (EC 1.1.1.300);KEGG:PSDR1 (EC 1.1.1.300)
ftr30228	D-arabitol-phosphate dehydrogenase (EC 1.1.1.301)	KEGG	null	KEGG:APDH (EC 1.1.1.301);KEGG:D-arabitol 1-phosphate dehydrogenase (EC 1.1.1.301);KEGG:D-arabitol 5-phosphate dehydrogenase (EC 1.1.1.301)
ftr30229	2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase (EC 1.1.1.302)	KEGG	null	KEGG:2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase (EC 1.1.1.302);KEGG:MjaRED (EC 1.1.1.302);KEGG:MJ0671 (gene name) (EC 1.1.1.302)
ftr30230	diacetyl reductase [(R)-acetoin forming] (EC 1.1.1.303)	KEGG	null	KEGG:(R)-acetoin dehydrogenase (EC 1.1.1.303)
ftr30231	diacetyl reductase [(S)-acetoin forming] (EC 1.1.1.304)	KEGG	null	KEGG:(S)-acetoin dehydrogenase (EC 1.1.1.304)
ftr30232	UDP-glucuronic acid dehydrogenase (UDP-4-keto-hexauronic acid decarboxylating) (EC 1.1.1.305)	KEGG	null	KEGG:UDP-GlcUA decarboxylase (EC 1.1.1.305);KEGG:ArnADH (EC 1.1.1.305)
ftr30233	S-(hydroxymethyl)mycothiol dehydrogenase (EC 1.1.1.306)	KEGG	null	KEGG:NAD/factor-dependent formaldehyde dehydrogenase (EC 1.1.1.306);KEGG:mycothiol-dependent formaldehyde dehydrogenase (EC 1.1.1.306)
ftr30234	D-xylose reductase (EC 1.1.1.307)	KEGG	null	KEGG:XylR (EC 1.1.1.307);KEGG:XyrA (EC 1.1.1.307);KEGG:msXR (EC 1.1.1.307);KEGG:dsXR (EC 1.1.1.307);KEGG:monospecific xylose reductase (EC 1.1.1.307);KEGG:dual specific xylose reductase (EC 1.1.1.307);KEGG:NAD(P)H-dependent xylose reductase (EC 1.1.1.307);KEGG:xylose reductase (EC 1.1.1.307)
ftr30235	sulfopropanediol 3-dehydrogenase (EC 1.1.1.308)	KEGG	null	KEGG:DHPS 3-dehydrogenase (sulfolactate forming) (EC 1.1.1.308);KEGG:2,3-dihydroxypropane-1-sulfonate 3-dehydrogenase (sulfolactate forming) (EC 1.1.1.308);KEGG:dihydroxypropanesulfonate 3-dehydrogenase (EC 1.1.1.308);KEGG:hpsN (gene name) (EC 1.1.1.308)
ftr30236	phosphonoacetaldehyde reductase (NADH) (EC 1.1.1.309)	KEGG	null	KEGG:PhpC (EC 1.1.1.309)
ftr30238	(S)-sulfolactate dehydrogenase (EC 1.1.1.310)	KEGG	null	KEGG:(2S)-3-sulfolactate dehydrogenase (EC 1.1.1.310);KEGG:SlcC (EC 1.1.1.310)
ftr30239	(S)-1-phenylethanol dehydrogenase (EC 1.1.1.311)	KEGG	null	KEGG:PED (EC 1.1.1.311)
ftr30240	2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase (EC 1.1.1.312)	KEGG	null	KEGG:2-hydroxy-4-carboxymuconate 6-semialdehyde dehydrogenase (EC 1.1.1.312);KEGG:4-carboxy-2-hydroxy-cis,cis-muconate-6-semialdehyde:NADP+ oxidoreductase (EC 1.1.1.312);KEGG:alpha-hydroxy-gamma-carboxymuconic epsilon-semialdehyde dehydrogenase (EC 1.1.1.312);KEGG:4-carboxy-2-hydroxymuconate-6-semialdehyde dehydrogenase (EC 1.1.1.312);KEGG:LigC (EC 1.1.1.312);KEGG:ProD (EC 1.1.1.312)
ftr30241	sulfoacetaldehyde reductase (EC 1.1.1.313)	KEGG	null	KEGG:isfD (gene name) (EC 1.1.1.313)
ftr30242	germacrene A alcohol dehydrogenase (EC 1.1.1.314)	KEGG	null	null
ftr30243	11-cis-retinol dehydrogenase (EC 1.1.1.315)	KEGG	null	KEGG:RDH5 (gene name) (EC 1.1.1.315)
ftr30244	perakine reductase (EC 1.1.1.317)	KEGG	null	null
ftr30245	eugenol synthase (EC 1.1.1.318)	KEGG	null	KEGG:LtCES1 (EC 1.1.1.318);KEGG:EGS1 (EC 1.1.1.318);KEGG:EGS2 (EC 1.1.1.318)
ftr30246	isoeugenol synthase (EC 1.1.1.319)	KEGG	null	KEGG:IGS1 (EC 1.1.1.319);KEGG:t-anol/isoeugenol synthase 1 (EC 1.1.1.319)
ftr30247	mevaldate reductase (EC 1.1.1.32)	KEGG	null	KEGG:mevalonic dehydrogenase (EC 1.1.1.32)
ftr30248	benzil reductase [(S)-benzoin forming] (EC 1.1.1.320)	KEGG	null	KEGG:YueD (EC 1.1.1.320)
ftr30249	benzil reductase [(R)-benzoin forming] (EC 1.1.1.321)	KEGG	null	null
ftr30250	(-)-endo-fenchol dehydrogenase (EC 1.1.1.322)	KEGG	null	KEGG:l-endo-fenchol dehydrogenase (EC 1.1.1.322);KEGG:FDH (EC 1.1.1.322)
ftr30251	(+)-thujan-3-ol dehydrogenase (EC 1.1.1.323)	KEGG	null	KEGG:d-3-thujanol dehydrogenase (EC 1.1.1.323);KEGG:TDH (EC 1.1.1.323)
ftr30252	8-hydroxygeraniol dehydrogenase (EC 1.1.1.324)	KEGG	null	KEGG:8-hydroxygeraniol oxidoreductase (EC 1.1.1.324);KEGG:CYP76B10 (EC 1.1.1.324);KEGG:G10H (EC 1.1.1.324);KEGG:CrG10H (EC 1.1.1.324);KEGG:SmG10H (EC 1.1.1.324);KEGG:acyclic monoterpene primary alcohol:NADP+ oxidoreductase (EC 1.1.1.324)
ftr30253	sepiapterin reductase (L-threo-7,8-dihydrobiopterin forming) (EC 1.1.1.325)	KEGG	null	null
ftr30254	zerumbone synthase (EC 1.1.1.326)	KEGG	null	KEGG:ZSD1 (EC 1.1.1.326)
ftr30255	mevaldate reductase (NADPH) (EC 1.1.1.33)	KEGG	null	KEGG:mevaldate (reduced nicotinamide adenine dinucleotide phosphate) reductase (EC 1.1.1.33);KEGG:mevaldate reductase (NADPH) (EC 1.1.1.33)
ftr30257	vestitone reductase (EC 1.1.1.348)	KEGG	null	KEGG:pterocarpin synthase (incorrect) (EC 1.1.1.348);KEGG:pterocarpan synthase (incorrect) (EC 1.1.1.348)
ftr30260	dTDP-4-dehydro-6-deoxy-alpha-D-gulose 4-ketoreductase (EC 1.1.1.364)	KEGG	null	KEGG:dTDP-4-dehydro-6-deoxygulose reductase (EC 1.1.1.364);KEGG:tylD (gene name) (EC 1.1.1.364);KEGG:gerKI (gene name) (EC 1.1.1.364);KEGG:chmD (gene name) (EC 1.1.1.364);KEGG:mydI (gene name) (EC 1.1.1.364)
ftr30261	D-chiro-inositol 1-dehydrogenase (EC 1.1.1.369)	KEGG	null	KEGG:DCI 1-dehydrogenase (EC 1.1.1.369);KEGG:IolG (EC 1.1.1.369)
ftr30263	scyllo-inositol 2-dehydrogenase (NAD+) (EC 1.1.1.370)	KEGG	null	KEGG:iolX (gene name) (EC 1.1.1.370)
ftr30264	scyllo-inositol 2-dehydrogenase (NADP+) (EC 1.1.1.371)	KEGG	null	KEGG:iolW (gene name) (EC 1.1.1.371)
ftr30266	3-hydroxy acid dehydrogenase (EC 1.1.1.381)	KEGG	null	KEGG:ydfG (gene name) (EC 1.1.1.381);KEGG:YMR226c (gene name) (EC 1.1.1.381)
ftr30267	malate dehydrogenase (decarboxylating) (EC 1.1.1.39)	KEGG	null	KEGG:'malic' enzyme (EC 1.1.1.39);KEGG:pyruvic-malic carboxylase (EC 1.1.1.39);KEGG:NAD-specific malic enzyme (EC 1.1.1.39);KEGG:NAD-malic enzyme (EC 1.1.1.39)
ftr30272	phosphogluconate 2-dehydrogenase (EC 1.1.1.43)	KEGG	null	KEGG:6-phosphogluconic dehydrogenase (EC 1.1.1.43);KEGG:phosphogluconate dehydrogenase (EC 1.1.1.43);KEGG:gluconate 6-phosphate dehydrogenase (EC 1.1.1.43);KEGG:6-phosphogluconate dehydrogenase (NAD+) (EC 1.1.1.43);KEGG:2-keto-6-phosphogluconate reductase (EC 1.1.1.43)
ftr30274	L-gulonate 3-dehydrogenase (EC 1.1.1.45)	KEGG	null	KEGG:L-3-aldonate dehydrogenase (EC 1.1.1.45);KEGG:L-3-aldonic dehydrogenase (EC 1.1.1.45);KEGG:L-gulonic acid dehydrogenase (EC 1.1.1.45);KEGG:L-beta-hydroxyacid dehydrogenase (EC 1.1.1.45);KEGG:L-beta-hydroxy-acid-NAD+-oxidoreductase (EC 1.1.1.45);KEGG:L-3-hydroxyacid dehydrogenase (EC 1.1.1.45)
ftr30277	galactose 1-dehydrogenase (EC 1.1.1.48)	KEGG	null	KEGG:D-galactose dehydrogenase (EC 1.1.1.48);KEGG:beta-galactose dehydrogenase (EC 1.1.1.48);KEGG:NAD+-dependent D-galactose dehydrogenase (EC 1.1.1.48)
ftr30280	3alpha-hydroxysteroid dehydrogenase (B-specific) (EC 1.1.1.50)	KEGG	null	KEGG:hydroxyprostaglandin dehydrogenase (EC 1.1.1.50);KEGG:3alpha-hydroxysteroid oxidoreductase (EC 1.1.1.50);KEGG:sterognost 3alpha (EC 1.1.1.50)
ftr30281	3(or 17)beta-hydroxysteroid dehydrogenase (EC 1.1.1.51)	KEGG	null	KEGG:beta-hydroxy steroid dehydrogenase (EC 1.1.1.51);KEGG:17-ketoreductase (EC 1.1.1.51);KEGG:17beta-hydroxy steroid dehydrogenase (EC 1.1.1.51);KEGG:3beta-hydroxysteroid dehydrogenase (EC 1.1.1.51);KEGG:17beta-hydroxy steroid dehydrogenase (EC 1.1.1.51);KEGG:3beta-hydroxy steroid dehydrogenase (EC 1.1.1.51)
ftr30282	3alpha-hydroxycholanate dehydrogenase (EC 1.1.1.52)	KEGG	null	KEGG:alpha-hydroxy-cholanate dehydrogenase (EC 1.1.1.52)
ftr30283	3alpha(or 20beta)-hydroxysteroid dehydrogenase (EC 1.1.1.53)	KEGG	null	KEGG:cortisone reductase (EC 1.1.1.53);KEGG:(R)-20-hydroxysteroid dehydrogenase (EC 1.1.1.53);KEGG:dehydrogenase, 20beta-hydroxy steroid (EC 1.1.1.53);KEGG:Delta4-3-ketosteroid hydrogenase (EC 1.1.1.53);KEGG:20beta-hydroxysteroid dehydrogenase (EC 1.1.1.53);KEGG:3alpha,20beta-hydroxysteroid:NAD+-oxidoreductase (EC 1.1.1.53);KEGG:NADH-20beta-hydroxysteroid dehydrogenase (EC 1.1.1.53);KEGG:20beta-HSD (EC 1.1.1.53)
ftr30284	allyl-alcohol dehydrogenase (EC 1.1.1.54)	KEGG	null	null
ftr30285	lactaldehyde reductase (NADPH) (EC 1.1.1.55)	KEGG	null	KEGG:lactaldehyde (reduced nicotinamide adenine dinucleotide phosphate) reductase (EC 1.1.1.55);KEGG:NADP+-1,2-propanediol dehydrogenase (EC 1.1.1.55);KEGG:propanediol dehydrogenase (EC 1.1.1.55);KEGG:1,2-propanediol:NADP+ oxidoreductase (EC 1.1.1.55);KEGG:lactaldehyde reductase (NADPH) (EC 1.1.1.55)
ftr30289	3-hydroxypropionate dehydrogenase (EC 1.1.1.59)	KEGG	null	null
ftr30293	estradiol 17beta-dehydrogenase (EC 1.1.1.62)	KEGG	null	KEGG:20alpha-hydroxysteroid dehydrogenase (EC 1.1.1.62);KEGG:17beta,20alpha-hydroxysteroid dehydrogenase (EC 1.1.1.62);KEGG:17beta-estradiol dehydrogenase (EC 1.1.1.62);KEGG:estradiol dehydrogenase (EC 1.1.1.62);KEGG:estrogen 17-oxidoreductase (EC 1.1.1.62);KEGG:17beta-HSD (EC 1.1.1.62)
ftr30294	testosterone 17beta-dehydrogenase (EC 1.1.1.63)	KEGG	null	KEGG:17-ketoreductase (EC 1.1.1.63);KEGG:17beta-HSD (EC 1.1.1.63)
ftr30295	testosterone 17beta-dehydrogenase (NADP+) (EC 1.1.1.64)	KEGG	null	KEGG:17-ketoreductase (EC 1.1.1.64);KEGG:NADP-dependent testosterone-17beta-oxidoreductase (EC 1.1.1.64);KEGG:testosterone 17beta-dehydrogenase (NADP) (EC 1.1.1.64)
ftr30296	pyridoxine 4-dehydrogenase (EC 1.1.1.65)	KEGG	null	KEGG:pyridoxin dehydrogenase (EC 1.1.1.65);KEGG:pyridoxol dehydrogenase (EC 1.1.1.65);KEGG:pyridoxine dehydrogenase (EC 1.1.1.65)
ftr30297	omega-hydroxydecanoate dehydrogenase (EC 1.1.1.66)	KEGG	null	null
ftr30298	mannitol 2-dehydrogenase (EC 1.1.1.67)	KEGG	null	KEGG:D-mannitol dehydrogenase (EC 1.1.1.67);KEGG:mannitol dehydrogenase (EC 1.1.1.67)
